categorie;nom_recette;ingredients;preparation;nb_etape
entree;Salade perles de la mer;"['250 g de pâtes rondes ', '12 surimi  ', ""1 petite boîte d'oeufs de saumon ou de truite "", '1 concombre  ', '4 cuillère à soupe de crème fraîche  ', ""1/2 bouquet d'aneth  "", 'Poivre  ', 'Sel  ']"; Faites cuire les petites pâtes dans de l'eau bouillante puis les égoutter, les rincer à l'eau froide dans une passoire et les verser dans un saladier. Peler le concombre, le couper en quatre dans le sens de la longueur, enlever les pépins, couper les bâtons de concombre en petits dés puis les ajouter dans le saladier. Couper les bâtons de surimi et les ajouter au mélange. Ajouter sel, poivre, aneth et crème fraiche à votre goût et mélanger. Enfin ajouter les oeuf de saumon et mélanger doucement pour ne pas les écraser. Mettre au frigo et servir frais. Bon appétit.;6
entree;velouté léger de radis noir;['Radis noir : 1/2 long ou 2 petits ', '1 oignon  ', '1 bouillon de légumes ', 'Poivre  ', 'Sel  ', 'Crème légère ', 'Ciboulette hachée ', 'Croûtons de pain ']; 1. Peler à l'économe le radis noir, le laver et le couper en morceaux. 2. nettoyer l'oignon et le couper en morceaux. 3. Dans une casserole, mettre l'oignon, le radis noir et verser dessus le bouillon de légumes. 4. Poivrer et saler (pas trop à cause du bouillon, il vaut mieux rectifier à la fin de la cuisson). 5. Laisser cuire 30 minutes au moins (la moitié en autocuiseur). 6. Lorsque le radis est cuit (bien tendre), mixer. 7. Avant de servir, ajouter un peu de crème,la ciboulette hachée et les croutons. Bon appétit;8
entree;Conserve de pâté de faisan;"['Faisan (environ 300/400gr) ', 'Porc  ', 'Lard  ', '10 cl de vin rouge  ', '2 échalote  ', ""2 gousse d'ail  "", '1/4 bouquet de persil  ', '1 oeuf entier cru ', '10 g de pain  ', '1 grosse cuillère à café de sel  ', '1/2 cuillère à café de poivre  ', '1/4 cuillère à café de quatre-épices (facultatif) ']"; hacher la chair du faisan avec ses abats hacher la gorge de porc hacher le gras de lard ajouter les échalotes et l'ai hachés,le persil ciselé, le pain qui aura trempé dans le vin rouge et l'oeuf malaxer le tout (à la main) pour obtenir un mélange homogène. Saler, poivrer et ajouter les épices et re-mélanger soigneusement. Incorporer délicatement dans les récipients sans souiller les bords.Refermer proprement pour que la stérilisation se fasse par la cuisson. Déposer dans la lèche-frite du four chaud (150° au bain marie). Vous pouvez garder ces terrines 1 ans au frais à l'abris de la lumière.;9
entree;Croque-monsieur à la crème;['2 tranche de pain de mie tranché ', '2 tranche de fromage spécial croque monsieur (cheddar ou autre) ', '1 tranche de jambon blanc (sans gras) ', '2 cuillère à soupe de crème fraîche  ', '1 poignée de gruyère râpé  ']; Badigeonner les tranches de pain de mie d'une face de crème fraîche, y déposer 1 tranche de cheddar (ou autre fromage spécial 'croques monsieur'), une demi-tranche de jambon blanc puis à nouveau 1 tranche de fromage et enfin la tranche de pain de mie que l'on recouvre de crème fraîche et de gruyère râpé. Mettre au four thermostat 8 pendant 6 mn, puis sur grill pendant 3 minutes.;2
entree;Soupe au chou-fleur, carotte et cumin;['1/2 chou-fleur  ', '3 carotte  ', '1 bouillon de légumes ', 'Cumin  ', 'Sel  ', 'Poivre  ']; Mettre à cuire dans 600 ml d'eau et un bouillon de légumes, le demi chou-fleur et les 3 carottes épluchées et découpées en morceaux grossiers.  Laisser cuire 1/2 heure à feu doux et couvert, puis mixer. Saler, poivrer et rajouter du cumin à votre convenance.;3
entree;Tartare de crevettes mangue avocats;"['200 g de crevette rose cuites (plus 1 par personne pour la décoration) ', '2 avocat  ', '1 mangue  ', '1 citron vert  ', '1 oignon nouveau  ', ""2 cuillère d'huile d'olive  "", '1 demi de poivre  ', ""4 brin d'aneth (plus quelques uns pour la décoration) "", '6 goutte de tabasco  ', 'Fleur de sel de Guérande ']"; Ouvrez les avocats, retirez le noyau, prélevez la chair, arrosez-la de jus de citron vert. Épluchez la mangue. Coupez-la tout en petits dés.  Décortiquez les crevettes. Coupez-les également en petits morceaux.  Mélangez-les avec les dés des fruits très délicatement, l'oignon haché, le jus de citron vert restant, l'huile d'olive, les gouttes de tabasco ,le sel de Guérande (selon convenance) et le poivre écrasé et l'aneth coupée. Disposez cette préparation dans vos coupelles, assiettes de présentation... parsemez de poivre, fleur de sel de Guérande et aneth !;5
entree;Soupe de courge aux chataignes;['1 kg de courge  ', '1 tranche de lard fumé  ', '1 oignon  ', '300 g de châtaigne (fraîches, surgelées ou en bocaux) ', 'Poivre  ', 'Sel  ', '1 cube de bouillon légumes ']; Si vous prenez des châtaignes fraîches, prenez le temps d'enlever les deux peaux. Petit truc : faites-les bouillir 10 min, la peau s'enlève plus facilement si elles sont chaudes (attention : dans le temps de préparation, cette étape n'est pas comptée). Emincer l'oignon. Découper en gros dés la poitrine fumée. Faites suer l'oignon et la poitrine à feu doux dans un grand faitout.  Pendant ce temps, nettoyer et couper la courge en gros cubes.  Ajouter la courge dans le faitout. Faites revenir quelques minutes, puis ajouter les châtaignes.  Rajouter de l'eau (environ 2 l), saler poivrer et ajouter le cube d'herbes. Laisser cuire pendant 30 min.;9
entree;Croquettes de fromage à la belge;"['1 l de lait entier  ', ""500 g de fromage en morceaux ou râpés (traditionnellement 250 g de parmesan et 250 g d'emmental ou de comté, recette possible avec des crevettes ou encore des asperges) "", 'Poivre  ', 'Sel  ', 'Muscade  ', '200 g de farine  ', '200 g de beurre  ', ""6 jaune d'oeuf  "", '100 g de crème fraîche  ', 'Farine  ', ""6 blanc d'oeuf  "", ""2 cuillère à soupe d'huile  "", ""1/2 verre d'eau  "", 'Chapelure (pour un meilleur résultat passer au moulin du pain sec) ']"; Pour la pâte : 1)Dans un grand bol, mélanger les jaunes d'oeufs et la crème. Laisser de côté. 2)Puis, faire un roux : dans une casserole à feux moyen, faire fondre le beurre puis y ajouter la farine.  3)Ajouter ensuite le lait entier petit à petit sans s'arrêter de mélanger jusqu'à l'obtention d'une béchamel épaisse comme une purée. 4)Tout en mélangeant à la spatule, ajouter le fromage (ou les crevettes ou les asperges cuisinées et préparées). 5)Hors du feu, ajouter le mélange 1) (jaunes d’œufs et crème fraîche) 6)Pour des croquettes carrées: Étaler cette préparation dans un plat carré huilé (type plaque à rôtir) sur environ deux centimètres d'épaisseur et faire refroidir au frigo. Pour des croquettes rondes : mettre la pâte dans un grand saladier au frigo Façonnage des croquettes:  Pour des croquettes carrée, découper la pâte démoulée du plat à rôtir. Pour des croquettes rondes, utiliser une cuillère à glace ou à soupe. Préparer le pané à l'anglaise: une assiette de farine, une assiette de blanc à l'anglaise (blancs d'oeufs + 2 cuillères à soupe d'huile + 1/2verre d'eau + sel + poivre), et enfin une assiette de chapelure. Passer la croquette dans chaque assiette, dans cet ordre. Faire deux fois sans oublier de bien secouer la croquette à chaque étape. Les croquettes peuvent être ensuite congelées. Pour la cuisson: dans l'huile chaude (180°C) d'une poêle ou d'une friteuse, jusqu’à ce que la croquette soit bien dorée.;16
entree;Fromage de tête de sanglier;['1 sanglier raclée entière ', 'Romarin  ', 'Thym  ', 'Sarriette  ', 'Laurier  ', 'Genièvre  ', 'Coriandre  ', '1 poireau  ', '3 carotte  ', '1/4 céleri  ', '1 navet  ', '1 oignon  ', 'Poivre  ', 'Sel  ']; Mettre dans une gamelle la tête en la recouvrant d'eau et porter à ébullition. Pendant les deux premières heures, faire bouillir à frémissements avec les aromates. Les deux à trois autres heures suivantes, poursuivre en y ajoutant les légumes. Dès la cuisson effectuée, sortir la tête (la viande doit se détacher seule des os) et couper grossièrement la viande avec une fourchette et un couteau. Mettre le hachis de viande dans une casserole avec une partie des carottes coupées en rondelle et du jus de cuisson pour liquéfier le mélange. Saler et poivrer. Conditionnement : Mettre en terrine ou en moule au réfrigérateur pendant 24 h pour laisser figer. Se stérilise très bien. Dégustation : Servir frais en tranche avec des cornichon au vinaigre !;9
entree;Salade d'automne;"['1 salade (feuilles de chêne) ', '200 g de champignon de Paris  ', '2 échalote  ', ""2 cuillère à soupe d'huile de noix (ou d'huile d'olives) "", '100 g de raisin blanc  ', '100 g de raisin noir  ', '2 cuillère à soupe de persil haché ', '150 g de fromage de chèvre (ou feta au lait de brebis) ', '50 g de noix décortiquées ', '10 olives noires  ', ""4 cuillère à soupe d'huile d'olive  "", '2 cuillère à soupe de vinaigre  ', '1 cuillère à soupe de sherry  ', '1 cuillère à café de miel liquide  ', 'Poivre  ', 'Sel  ']"; Nettoyer et égoutter la salade. Nettoyer les champignons, les couper en deux ou en quatre selon leur grosseur. Emincer les échalotes. Hacher grossièrement les noix.  Faire revenir 2 mn à feu vif les champignons et les échalotes en remuant bien.  Laver et égrener le raisin. Couper le chèvre en cubes. Couper les olives en rondelles (facultatif).  Mélanger la vinaigrette aux champignons (tièdes ou froids selon les goûts), et ajouter les autres ingrédients à l'exception de la salade.  Disposer la feuille de chêne dans un grand saladier ou dans chaque assiette, ajouter le mélange, et servir.;5
entree;Velouté d'endive;"[""2 kg d'endive  "", '750 g de pomme de terre  ', '60 g de beurre  ', '2 cube de bouillon de volaille ', 'Crème liquide  ', 'Cerfeuil  ', 'Poivre  ', 'Sel  ']"; Ebouillantez les endives pour enlever l'amertume. Faites-les revenir en petits morceaux dans le beurre et ajoutez les pommes de terre en petits cubes. Couvrez le tout avec 2 litres d'eau et incorporez les cubes de bouillon. Laissez cuire 20-30 minutes, mixez, rectifiez l'assaisonnement en sel et poivre puis ajoutez plus ou moins de crème selon le goût. Au moment de servir parsemez de pluches de cerfeuil.;5
entree;Cake chèvre et jambon cru;['2 oeuf + 1 jaune d’œuf ', '90 g de farine  ', '35 g de maïzena  ', '45 g de beurre  ', '1 sachet de levure chimique  ', '10 cl de crème fraîche liquide  ', '1/2 bûche de chèvre  ', '3 belle tranche de jambon fumé ou de pays ', 'Poivre  ', 'Sel  ']; Préchauffer le four thermostat 6 (180°C). Dans un saladier, mélanger les œufs et la crème, ajouter la levure, la farine et la maïzena, puis ajouter le beurre fondu et mélanger jusqu'à obtenir une pâte lisse. Coupez le jambon en petites lamelles et la bûche de chèvre en petits dés, incorporer le tout à la préparation. Verser la pâte dans des moules individuels beurrés et enfourner pendant 30-35 min à 180°C. Servir accompagné d'une salade.;5
entree;salade de crudités au surimi (ou thon);['1 concombre  ', '3 tomate bien mûres ', '1 petite boîte de maïs (150 g) ', '1 avocat  ', '12 batonnet de surimi ou 1 boîte de thon (150 g) ', 'Olives noires ou vertes ', 'Salade (batavia, feuille de chêne, endive) ']; Peler le concombre et le découper en petits dés. Découper également en dés les tomates. Ajouter le maïs (égoutté au préalable). Découper les batonnets de surimi en quatre dans la longueur puis, en petits dés dans la largeur (ce qui revient à faire des miettes de crabe). Si on utilise du thon au lieu du surimi, l'égoutter puis l'émietter à la fourchette. Ajouter tout ces ingrédients dans le saladier. Peler et découper l'avocat en dés. L'arroser de jus de citron pour éviter qu'il noircisse. L'ajouter à la salade. On peut ajouter à la fin des olives dénoyautées noires ou vertes et de la salade découpée (elle se mélange mieux  aux crudités). Cette salade se sert fraîche et accompagnée d'une vinaigrette à l'huile de noix et au curry (qui accompagne bien les légumes).;6
entree;Assiette de foie gras en fête;['1 pâte feuilletée  ', '4 tranche de Foie gras mi-cuit ', '8 cuillère à café de figue  ', '8 demi de poire en boîte ', '30 g de beurre salé ', '4 pincée de fleur de sel  ', '1 pincée de cannelle en poudre ']; Préchauffer le four à 180°C (thermostat 6). Étaler la pâte feuilletée, et utiliser des tasses à thé pour former des cercles d’environ 10 cm de diamètre. Retirer ces cercles, et les piquer avec une fourchette.  Les enfourner à 180°C, pendant environ 10 min.  Mais surveillez bien, car d’un four à l’autre, la cuisson peut être différente... et pas de pâte brûlée dessous, svp ! Vous pouvez préparer ce point la veille, et mettre les cercles feuilletés dans une boîte à biscuits. Dans chaque assiette, déposer un fond feuilleté et une tranche de foie gras par dessus. Une pincée de fleur de sel sur chaque tranche de foie gras. A côté, dans chaque assiette, déposer 2 cuillères à café de confit de figues. Puis, faire fondre le beurre salé dans une poêle, et y faire revenir les poires, 2 min de chaque côté. Déposer 1/2 poire dans chaque assiette, et les saupoudrer de cannelle. Servir immédiatement, pour garder la poire tiède...;12
entree;Tarama maison;"['100 g de tarama (œufs de cabillaud séchés) ', '200 g de pain blanc ', '25 cl de jus de citron  ', ""15 cl d'huile d'olive  ""]"; Enlever la croûte de votre baguette de pain ou de votre pain de campagne. Ne garder que 200 g de mie. Mouiller la mie franchement dans l'eau. Attendre 5 min que la mie soit bien imprégnée d'eau. Ensuite, récupérer la mie et la presser de façon à évacuer toute l'eau. Mélanger cette pâte avec le tarama. Vous obtenez une préparation rose clair. Presser le jus d'1/4 de citron et mélangez-le avec la préparation. Dernière étape, monter comme une mayonnaise la préparation avec l'huile d'olive.;9
entree;Harengs fumés marinés façon brasserie;"[""1 sachet d'hareng fumés doux "", '1 oignon  ', '1 carotte  ', 'Huile de tournesol  ', '1 cuillère à café de graines de coriandre  ', '1 branche de thym  ', '1 feuille de laurier  ', 'grain de poivre  ', '1 clou de girofle  ']";" Coupez les filets de hareng en 2 ou 3 morceaux, et placez-les ensuite dans un tupperware.  Ajoutez la carotte coupée en fines lamelles, l'oignons émincé et les differentes épices. Recouvrez d'huile, tout doit bien être submergé, et fermez le tupperware. Laissez mariner pendant 1 semaine minimum; plus c'est vieux, meilleur c'est!";4
entree;Pamplemousse aux crevettes tout simple;['1 pamplemousse  ', '100 g de crevette cuites ', 'Mayonnaise  ']; Couper le pamplemousse en deux. Vider le pamplemousse en prenant soin de conserver la coque intacte. Mettre les crevettes et les quartiers de pamplemousse dans un saladier. Arroser avec le jus du pamplemousse. Faire une mayonnaise (ou mayonnaise toute prête) et mélanger délicatement la mayonnaise (2 cuillères à café) avec le mélange crevette et pamplemousse. Répartir le tout dans les deux demi coques du pamplemousse.;3
entree;Pâté de chevreuil;"['1 kg de chevreuil (épaule-cou) ', '1 kg de porc  ', '500 g de foie de chevreuil ', ""100 g d'oignon  "", '400 g de chevreuil maigre détaillé en dés ', ""20 g d'ail  "", '60 g de sel  ', '10 g de poivre  ', '3 oeuf  ', '1 pointe de thym et laurier ', '1/2 bouteille de vin rouge corsé ']"; Passer au moulin à viande (grille moyenne) les viandes à l'exception des 400g en dés et les oignons. Ajouter alors les épices, le vin et les oeufs jusqu'à obtention d'une pâte homogène.  Mettre ce mélange dans une terrine préalablement graissée au saindoux. Couvrir d'une feuille d'aluminium et cuire ce pâté au four à 200°C pendant 1 à 2 heures, selon la grandeur de la terrine. Une terrine de 800 à 1kg exige environ 1h30 de cuisson. Prendre soin de glisser de l'eau dans une grande plaque en dessous de la terrine, qui va saturer l'air du four.;4
