categorie;nom_recette;ingredients;preparation;nb_etape
plat;Gnocchi à l'italienne;"['1 kg de pomme de terre (Bintje) ', '400 g de farine  ', '1 oeuf  ', ""1 cuillère à soupe d'huile  "", '50 g de beurre ou margarine ', 'Muscade  ', 'Poivre  ', 'Sel  ', '150 g de beurre (ou margarine) ', '100 g de parmesan râpé  ', 'Basilic frais ou surgelé ']"; Épluchez les pommes de terre et faites-les cuire. Passez-les au moulin à légumes et incorporez le beurre ou margarine en petits morceaux. Dans une jatte, mélangez l'œuf, la muscade, l'huile et le sel. Ajoutez les pommes de terre écrasées et la farine. Travaillez l'ensemble de façon à obtenir une pâte bien lisse.  Divisez la pâte en 4 morceaux.  Formez 4 rouleaux longs et fins.  Farinez-les et coupez-les en tronçons de 1 cm.  Donnez-leur une forme de gnocchis en les écrasant à la fourchette dans la main.  Pochez les gnocchis dans une grande quantité d'eau frémissante salée. Lorsqu'ils remontent en surface, ils sont cuits. Égouttez-les.  Faites fondre tout le beurre ou margarine dans une casserole. Mettez les gnocchis dans un grand plat.  Arrosez-les avec le beurre ou margarine fondu. Ajoutez le parmesan et le basilic haché. Poivrez.  Mélangez et servez les gnocchis aussitôt.;9
plat;Quiche poireaux, chèvre lardons;['250 g de pâte brisée (ou une pâte toute prête) ', '3 poireau  ', '100 g de lardons fumés  ', '1 fromage de chèvre (cottin, bûche...selon les goûts) ', '3 oeuf  ', '20 cl de crème fraîche  ', '10 cl de lait  ', 'Poivre  ', 'Sel  ']; Etalez la pâte dans le moule beurré et fariné.  Nettoyez puis émincez les blancs des 3 poireaux.  Faites dorer les lardons dont vous utiliserez la graisse pour faire revenir les poireaux ensuite.  Répartissez lardons et poireaux sur le fond de tarte.  Préchauffez le four à 180°C ( Th 6).  Dans un bol battez les oeufs, la crème et le lait. Assaisonnez à votre goût puis versez le mélange dans la tarte.  Découper le fromage de chèvre en rondelles que vous déposerez sur la quiche.  Cuisez au four de 25 à 30 mn.;8
plat;Makis saumon, concombre, avocat;['4 verre de riz  ', '1 petite tasse de vinaigre de riz  ', '2 cuillère à soupe de sucre  ', '1 cuillère à soupe de sel  ', '1 concombre  ', '2 avocat  ', '200 g de saumon frais ou fumé ', 'feuille de nori  ', 'Sésame  ', 'Persil haché ']; Préparez le Riz pour Sushis :  Rincez le riz jusqu'à ce que l'eau de rincage ne soit plus trouble. Laissez égoutter. Plongez le riz dans 1,5 fois son volume d'eau. A ébullition donnez un coup de spatule et laissez cuire 15 min à feux doux et à couvert. Laissez refroidir le riz quelques instants, et incorporez le sucre dissous au préalable dans le vinaigre de riz. Puis, préparez les rouleaux :  Coupez en lamelles le saumon, le concombre, les avocats.  Etalez une feuille de célophane sur le plan de travail.  Humidifiez vos mains (avec du vinaigre de riz par exemple). Posez la feuille d'algue dans le sens de la largeur, et recouvrez-la d'une couche de riz. Laissez un ou deux centimètres non recouvert sur la largeur supérieure afin de pouvoir ensuite refermer aisément le rouleau. Placez dans le sens de la largeur une bande de saumon, une de concombre, une d'avocat. Saupoudrez de grains de sésame, et du persil haché. Enroulez l'algue en vous servant du célophane. Humidifiez la bande laissée libre pour une fermeture plus facile. Placez au frais. Reproduisez les mêmes opérations jusqu'à épuisement des ingrédients.  Avant de servir, découpez les rouleaux en lamelles de 2 à 3 cm.;13
plat;Palette à la diable à l'alsacienne;['1 palette de porc toute prête ', '1 verre de bière ou vin blanc ', 'Pomme de terre  ', '1 oignon  ', 'Crème fleurette  ', 'Muscade  ', 'Poivre  ', 'Sel  '];" En Alsace la palette de porc s'achète toute prête : viande salée dans la saumure, enrobée de moutarde emmaillotée dans un filet de crépine, la palette se met au four chaud 200°C pendant 1 h ; arroser de sauce régulièrement, 15 min avant la fin de la cuisson, l'arroser d'un petit verre de bière, elle est très savoureuse.  Elle se mange avec des pommes de terre coupées en grosses frites cuites à la vapeur dans la cocotte pendant 7 min. Dans une poêle faire revenir doucement 1 oignon émincé puis arroser de 2 cuillères de l'eau de cuisson des pommes de terre, ajouter de la crème fleurette, sel poivre et noix de muscade râpée, verser cette sauce sur les pommes de terre après leur cuisson.  Repas pas cher et fabuleux de goût et d'onctuosité.";3
plat;Crevettes au lait de coco;"['500 g de crevette rose décortiquées ', '20 cl de lait de coco  ', '1 poivron jaune  ', '1 citron vert  ', '1 tomate  ', ""1 gousse d'ail  "", 'Fines herbes  ', 'Huile  ']"; Couper le poivron en dés, prélevez le 1/2 zeste du citron vert et pressez-le pour récupérer le jus.  Faire chauffer 2 cuillers d'huile dans une sauteuse, y faire dorer les crevettes à feu vif, ajouter le poivron, les fines herbes, le jus de citron et la gousse d'ail hachée.  Faire cuire 10 min environ (baisser un peu le feu).  Couper la tomate en petits dés.  Après les 10 min, ajouter le lait de coco, le zeste et les tomates. Continuer la cuisson 5 mn environ;5
plat;Gratin de macaronis de mami au gruyère ;['500 g de macaroni  ', '1 crème fraîche semi épaisse (20 cl) ', 'Emmental râpé ', '1 cube de bouillon (type maggi) '];" Après avoir porté de l'eau à ébullition, plongez la totalité des macaronis et les laisser cuire le temps indiqué sur le paquet de manière à ce qu'ils soient tout de même ""al dente"".  Pendant la cuisson des pâtes, faites fondre votre cube dans environ 25 cl d'eau bouillante, puis ajouter le berlingot de crème fraîche. Retirez du feu et mettre en attente.  Lorsque vous égoutter les macaronis il est conseillé de les rincer à l'eau tiède ou froide.  Vous les répartissez ensuite dans un plat à gratin de manière homogène, puis vous y versez votre ""bouillon"".  Veillez à ne pas faire baigner les pâtes (si c'est le cas retirez un peu de liquide).  Mettre du gruyère sur le tout à votre goût.  Mettre à cuire environ 15 min à chaleur tournante (180/200°C).  Le gratin doit être légèrement gratiné. Si vous avez le temps laissez-le un peu de côté, quitte à le faire réchauffer au moment de passer à table (il est plus gonflé et meilleur)";8
plat;Filets de merlan à la crème de poivrons;"['4 filet de merlan (sans arête) ', '1 poivron rouge  ', '1 poivron vert  ', '1 poivron jaune  ', '2 tomate  ', '1 oignon  ', ""1 petite gousse d'ail  "", '1 bouquet de persil  ', ""1 cuillère à soupe d'huile d'olive  "", '25 cl de crème liquide  ', '4 cuillère à soupe de farine  ', 'Poivre  ', 'Sel  ']"; Vider les poivrons et les couper en petits dés ainsi que l'oignon. Détailler la chair des tomates (épluchées) en morceaux plus gros. Dégermer l'ail. Dans l'huile d'olive, faire sauter à feu vif le mélange, saler, poivrer des légumes avec l'ail écrasé.  Jusqu'à cuisson presque complète des poivrons. Retirer les légumes de la poêle en laissant l'huile. Y déposer les filets de merlan farinés, salés, poivrés. Les faire frire. Retirer les filets pour remettre les poivrons dans la poêle. Mettre la crème liquide et le persil coupé très fin. Mélanger. Déposer les filets sur la préparation. Mettre un couvercle et faire mijoter 10 min.;8
plat;Loubia;"['500 g de viande de mouton (ou de bœuf) ', ""300 g d'haricots secs  "", '1 cuillère à soupe de concentré de tomates  ', ""3 gousse d'ail  "", '1 cuillère à café de cumin en grain ', ""1 l d'eau  "", 'Sel  ', 'Poivre  ']"; La veille, faire tremper les haricots secs dans 1 l d'eau. Le lendemain, bien les rincer. Dans une cocotte, faire revenir la viande et ajouter les haricots, le concentré de tomate, l'ail et le cumin. Saler et poivrer. Puis recouvrir d'eau et laisser mijoter environ 2h à feu doux.;5
plat;Saltimbocca de veau;['4 escalope de veau très fines (important) ', '1 boule de mozzarella  ', '4 tranche de jambon de parme  ', '1 briquette de coulis de tomate  ', 'feuille de basilic frais  ', '2 échalote  ', '1 sachet de parmesan  '];" Faire revenir légerement et sur un seul côté les escalopes et reserver. Faire revenir les échalotes jusqu'à ce qu'elles dorent dans un peu de matière grasse. Déposer le coulis de tomates dans la poêle avec les échalotes et des morceaux de basilic frais. Laisser mijoter à feu doux. Déposer les tranches de jambon de Parme sur le côté cuit des escalopes de veau, puis des tranches de mozzarella et une feuille de Basilic frais. Rouler l'escalope autour des ingrédients déposés comme un ""nem"" et fermer avec les pics en bois. Déposer les saltimbocca dans la préparation à la tomate et laisser cuire tout doucement. Une fois cuites mettre les saltimbocca (sans la sauce) au four position grill, préalablement soupoudrées de parmesan. Laisser quelques instants. Poser la préparation de tomate dans l'assiette et y déposer les saltimbocca sortant du four. Servir avec des pâtes ""al dente"" au parmesan.";9
plat;Les secrets du croque-monsieur;"['16 tranche de pain de mie  ', '60 g de beurre mou ', '6 tranche de jambon  ', ""200 g d'emmental râpé ""]";" Prévoir un appareil à croque-monsieur. Choix des ingrédients: Choisissez de petites tranches de pain de mie : les grandes débordent de l'appareil. Ne prenez pas de fromage ""spécial croque-monsieurs"": outre que le suremballage en plastique n'est pas très écolo, c'est surtout nettement moins bon. Du fromage râpé convient. Pour une version luxe, vous pouvez mettre du comté, du beaufort... essayez aussi le morbier ! Le jambon peut aussi être remplacé : par de la viande des Grisons pour une version luxe, par du blanc de dinde ou de poulet pour une version ""sans porc""... Préparation: Sortez votre beurre très à l'avance, afin qu'il soit bien mou (au pire, 10 à 15 secondes au micro-ondes... sur une soucoupe ! enlevez l'emballage alu !) Beurrez très légèrement 1 face de chaque tranche de pain (ça sert juste à ce qu'ils soient bien dorés à la cuisson). Si le beurre n'est pas mou, le pain se déchire... Coupez les tranches de jambon en 4 (enlevez la couenne éventuelle). Posez une tranche de pain beurrée sur une assiette, le beurre en dessous. Recouvrez de fromage râpé, puis de 3 quarts de tranche de jambon, à nouveau de fromage, terminez par une tranche de pain de mie, le beurre dessus (donc à l'extérieur, toujours). Faites chauffer votre appareil à l'avance. Sinon, les 2 premiers croques sont moins réussis... Déposez 2 croques (1 par emplacement...), refermez l'appareil, au bout de quelques instants on peut appuyer sur les poignées pour bien ""serrer"" le croque. Pour surveiller la cuisson, entrouvrez l'appareil : attention, parfois ça colle et on risque de déchirer le croque.  Quand ils sont bien dorés, retirez-les (avec une spatule en bois) et dégustez-les bien chauds, avec de la salade verte. Je les aime aussi une fois refroidis, ça fait un excellent sandwich !";15
plat;Rôti de boeuf en croûte;"['800 g de boeuf non bardé ', '1 rouleau de pâte feuilletée déjà étalée (275g) ', '300 g de champignon de Paris  ', ""1 jaune d'oeuf  "", '1/2 citron  ', '1/2 bouquet de persil  ', ""1 jaune d'oeuf  "", '1 cuillère à soupe de farine  ', '4 cuillère à soupe de lait  ', '1 cuillère à soupe de crème fraîche  ', '30 g de beurre  ', ""4 cuillère à soupe d'huile  "", 'Poivre  ', 'Sel  ']"; Dans une cocotte, faites dorer le rôti à l'huile chaude sur toutes les faces. Laissez-le complétement égoutter et refroidir sur une grille. Salez et poivrez-le. Entre-temps, nettoyez les champignons. Rincez-les rapidement et émincez-les. Placez-les dans une poêle. Salez et poivrez-les. Ajoutez le beurre, le jus du 1/2 citron et le persil ciselé. Faites-les cuire à feu vif jusqu'à ce qu'il ne reste plus de liquide. Hachez-les grossièrement. Incorporez un jaune d'oeuf et la crème. Préchauffez le four à thermostat 8 (240°C). Déroulez la pâte sur la plan de travail. Etalez au centre 1/3 des champignons. Installez le rôti dessus. Tartinez-le du reste des champignons. A l'aide d'un pinceau, badigeonnez de lait la pâte autour du rôti. Repliez-la afin de l'enfermer totalement et appuyez du bout des doigts pour souder les pliures. Saupoudrez une plaque à pâtisserie de farine. Posez le feuilleté dessus, pliures par en-dessous. Découpez des motifs dans les chutes de pâte et collez-les au jaune d'oeuf, dilué avec le reste du lait. Dorez la surface, enfournez et faites cuire 10 mn. Ramenez le thermostat sur 6/7 (190°C), laissez cuire et dorer 25 mn. Servez chaud avec une poêlée de champignons des bois.;10
plat;Rouelle de porc à la moutarde;['1 porc  ', '1 pot de moutarde forte ', '1 cube de bouillon  ', 'Pomme de terre (petites) ']; Badigeonner la rouelle avec la moutarde de chaque côté (être généreux) et la placer dans un grand plat allant au four.  Faire fondre le cube de bouillon dans un bol d'eau chaude et le verser sur les côtés de la viande.  Déposer les pommes de terre épluchées et enfourner à 200°C dans votre four. Laisser mijoter en arrosant de temps en temps.  Excellente recette pour les tous petits budgets....;4
plat;Gratin de poisson;"[""1.5 l d'eau  "", '2 cube de bouillon poisson ', ""8 portion de colin d'alaska (produits congelés) "", '8 pomme de terre coupées en tranches fines ', '2 pot de crème fraîche de 20 cl chacun ', 'Gruyère  ', 'Sel  ']"; Faire bouillir l'eau avec les deux cubes. Une fois que l'eau bout, y plonger le colin d'alaska et laisser cuire 7 à 10 mn.  Egoutter et émietter le colin.  Dans un plat à gratin, mettre deux couches de pommes de terre coupées en tranches fines, saler, mettre le colin puis, de nouveau, une ou deux couches de pommes de terre.  Saler, ajouter la crème fraîche et un peu de gruyère sur le dessus. Mettre au four chaud 180°C pendant 40 mn.;4
plat;Magret de canard au vinaigre balsamique;['2 Magret de canard ou 4 petits si gros mangeurs ! ', 'Vinaigre balsamique  ', 'Poivre du moulin ', 'Sel  '];" Tout d'abord il s'agit de faire ""maigrir"" quelque peu la peau épaisse des magrets. Pour celà, poser les magrets côté peau dans une grande poêle (ou 2) que vous chauffez à feu moyen puis doux de façon à faire fondre doucement la graisse sans cuire la viande... Régulièrement récupérez la graisse rendue dans un bocal (vous pourrez ensuite la mettre une fois refroidie au frigo et vous en servir pour faire de délicieuses pommes de terre sautées). Quand la peau a fondu d'à peu près la moitié vous pouvez commencer la cuisson à feu fort : retournez les magrets, cuire le côté chair puis encore un peu le côté peau, le tout environ 5/10 minutes pour une viande saignante. Avec un couteau tranchant découpez des tranches pas trop fines de viande (là vous pouvez constater le niveau de cuisson et remettre à cuire si besoin). Déposez joliment dans un plat chaud. Si la viande a rendu beaucoup de graisse dans la poêle, jetez en un peu (mais pas tout !!) et ajoutez un bon filet de vinaigre balsamique dans la poêle encore chaude mais pas brûlante sinon attention aux projections !!. Salez et poivrez généreusement cette sauce et arrosez aussitôt la viande avec. Servir sans attendre.  Délicieux avec un gratin dauphinois. Bon appétit !!!!!!!!!!";10
plat;Sauté de veau avec le Cookeo Moulinex;"['800 g de veau  ', '4 cuillère à soupe de fond de veau  ', '1 oignon  ', ""250 cl d'eau  "", '50 cl de crème fraîche  ', '8 olive verte  ', '1 petite boîte de champignon (environ 200 gr) ']"; Au Cookeo : Faire revenir la viande bien dorée. Ajouter les oignons + les champignons + les olives. Faire dorer à nouveau. Ajouter les 4 c à soupe de fond de veau + la crème fraiche et 250 cl d'eau.  Fermer le cookeo et laisser cuire 20mn et le tour est joué ! S'accompagne avec du riz ou des tagliatelles.;7
plat;Saumon au four à la méditerranéenne;"['400 g de saumon frais (type pavé de saumon) ', '2 tomate type Roma ', '1 oignon moyen ', '1 citron non-traité ', '10 cl de crème fraîche  ', '10 cl de vin blanc  ', ""1 filet d'huile d'olive  "", '2 branche de thym frais ', '1 petite branche de romarin frais ', 'Baies roses  ', '3 feuille de basilic  ', 'Poivre selon vos goûts ', 'Sel  ']"; Mettre le filet d'huile d'olive dans un plat allant au four.  Y Poser les pavés de saumon frais. Découper le citron, les tomates et l'oignon en fines rondelles et disposer ces rondelles sur le poisson. Saler et poivrer à votre guise. Mettre les baies roses, les feuilles de basilic, les branches de thym frais, la branche de romarin. Verser la crème fraîche et le vin blanc sur la préparation. Enfourner pendant 30 minutes à 180°C (thermostat 6).;7
plat;Pommes de terre gratinées à la Fourme d'Ambert;"['2 pomme de terre par personne (en fonction de la grosseur) ', ""Fourme d'ambert (environ 220 g) "", '1/2 pot de crème fraîche de 50 cl ', '1 beau bouquet de persil haché ', 'Poivre  ', 'Sel  ']"; Faire cuire les pommes de terre.  Pendant ce temps là, écraser dans un saladier la Fourme d'Ambert, la crème fraîche et le persil haché. Rectifier l'assaisonnement avec sel et poivre.  Couper les pommes de terre en rondelles dans un plat allant au four.  Nappez-les de la préparation au fromage.  Passer au four (thermostat 7 ) environ 15 mn.  A déguster avec une salade verte.  Bon appétit.;7
