categorie;nom_recette;ingredients;preparation;nb_etape
dessert;Cookies aux corn flakes;['50 g de sucre  ', '2 sachet de sucre vanillé  ', '75 g de farine  ', '50 g de corn flakes  ', '1 oeuf  ', '60 g de beurre ramolli ', '1 pincée de sel  ']; Préchauffez votre four à 200°C (thermostat 6-7). Mélangez dans une terrine, tous les ingredients... Le tout est assez compact et difficile à mélanger, vous pouvez utiliser les mains pour mélanger avec plus de facilité! Disposez une feuille de papier cuisson sur la plaque de votre four, beurrez-la. Disposez des petits tas de pâte sur la plaque. Faites cuire pendant 8 à 10 min. Surveillez la cuisson, et sortez les cookies quand ils commencent à blondir. Bon appétit!;6
dessert;Petits Beurres;['500 g de farine  ', '100 g de sucre en poudre  ', '50 g de beurre  ', '50 g de beurre noisette ', '1 pincée de bicarbonate  ', '1 pincée de sel fin ', '2 dl de lait  ']; Sabler ensemble le beurre frais, le beurre noisette (beurre que l'on fait cuire sans colorer) complètement froid avec la farine. Faire fondre le sucre à froid dans le lait.  Faire sur le marbre une fontaine avec le mélange beurre farine. Mettre au centre le sel puis le bicarbonate. Tourer cette pâte au rouleau sur le marbre pour la rendre souple et brillante.  Puis après l'avoir laissée reposer, l'étendre en une abaisse de 3 mm d'épaisseur et la découper à l'aide d'un emporte-pièce carré.  Déposer ces carrés sur une plaque légèrement beurrée et cuire 10 mn à four moyen (180°C).;4
dessert;Muffins au chocolat coeur moelleux;"['6 oeuf  ', '250 g de chocolat à pâtisserie ', '250 g de sucre  ', ""125 g d'amande en poudre "", '60 g de beurre  ', '60 g de maïzena  ']"; Préchauffer le four à 180°C (thermostat 6). Battre les œufs avec le sucre. Faire fondre le chocolat au bain-marie avec le beurre. Incorporer ensuite le chocolat fondu dans la pâte et ajouter les amandes puis la maïzena. Verser dans de petits moules à muffins en silicone et enfourner pendant 8 à 10 min environ, en fonction de votre four et de la taille de vos moules à muffins. La première fois, je vous conseille de bien surveiller la cuisson. Si vous voulez que le cœur soit vraiment moelleux voire fondant, il faut absolument éviter de trop les cuire. Ils sont prêts lorsque la surface se solidifie mais que l'intérieur reste grumeleux (ni liquide ni sec).;8
dessert;Crumble Pommes-Poires;['5 pomme  ', '4 poire  ', '120 g de beurre ( dont 20 g pour le plat ) ', '100 g de sucre en poudre  ', '150 g de farine  ']; Chauffer le four Th 8 ( 240 °c ) Beurrer le plat. Pelez et nettoyez les pommes et les poires puis les coupez en morceau. Mettre les fuits dans le plat beurrer. Dans un saladier, melanger la farine, le sucre puis ajouter le beurre couper en petit dés. Mélangez du bout des doigts afin d'obtenir un sable grossier. Attention pas une pâte sablé. Puis étaler le mélange sur les fruits. Mettre au four et laissez cuire 20 à 25 min.;8
dessert;Blanc-manger des îles;['30 cl de lait entier  ', '20 cl de lait de coco  ', '2 feuille de gélatine  ', '65 g de sucre  ', '1 sachet de sucre vanillé  ']; Faire ramollir les feuilles de gélatine dans un bol d'eau froide. Mélanger le lait de coco et le lait entier et les verser dans une casserole.  Faire chauffer à feu doux. Ajouter le sucre et le sucre vanillé. Dès les premiers frémissements, ajouter les feuilles de gélatine égouttées. Faire chauffer sans faire bouillir pendant 2 minutes. Laisser tiédir quelques instants puis verser dans des ramequins individuels. Laisser refroidir les ramequins au réfrigérateur pendant 4 heures.;7
dessert;Gâteau aux pommes 5, 4, 3, 2, 1;"['5 cuillère à soupe de farine  ', '4 cuillère à soupe de sucre  ', '3 cuillère à soupe de lait  ', ""2 cuillère à soupe d'huile  "", '1 oeuf  ', 'pincée de sel  ', '1/2 paquet de levure alsacienne ', '2 pomme  ', '80 g de beurre  ', '100 g de sucre  ', '1 oeuf  ', 'Vanille en poudre ']"; Gâteau:  Mélanger la farine, le sucre, la levure et le sel.  Ajouter ensuite le lait, l'oeuf et l'huile.  Travailler au fouet ou batteur, puis verser dans un moule.  Couvrez de minces tranches de pommes.  Enfournez à four chaud ( 180°C) pendant 25 min.  Crème:  Faire fondre le beurre tout doucement, ajouter le sucre et l'oeuf.  Au bout de 25 min, quand la gâteau commence à lever et dorer, arroser le de la crème et terminer la cuisson pendant 15 min.;9
dessert;Tiramisu (Italie);['500 g de mascarpone  ', '5 oeuf  ', '100 g de sucre en poudre  ', '200 g de biscuit italiens « Pavesini » ', '30 cl de café très fort tiède ', '30 g de cacao en poudre non sucré ']; Cassez les oeufs, séparez les blancs des jaunes dans deux saladiers. Ajoutez le sucre aux jaunes et fouettez jusqu'à ce que le mélange blanchisse et fasse un ruban quand on soulève le fouet. Incorporez le mascarpone en petits morceaux, et fouettez pour rendre la préparation homogène. Fouettez les blancs d'oeufs en neige très fermement, avec une pincée de sel. Incorporez-les délicatement à la préparation précédente, avec la spatule, en mélangeant du bas vers le haut, pour ne pas faire retomber les blancs. Versez 1/4 de la crème ainsi obtenue dans le fond d’un plat creux rectangulaire de 30x20 cm. Versez le café dans une assiette creuse. Trempez rapidement 1/3 des biscuits et disposez les côte à côte sur la crème. Recouvrez les d’un second quart de crème, puis de biscuits trempés, etc... jusqu'à ce que vous ayez réalisé 4 couches de crème et 3 couches de biscuits. Terminez par une couche de crème et placez au frais au moins 4 heures. Juste avant de servir, saupoudrez de cacao tamisé à travers une passoire fine.;5
dessert;Le gâteau battu Picard;"['125 g de farine  ', ""6 jaune d'oeuf  "", '6 g de sel  ', '50 g de sucre en poudre  ', '25 g de levure de boulanger  ', '150 g de beurre ramolli ']";" Délayer la levure de boulanger dans un peu d'eau tiède. Disposer la farine en fontaine dans une terrine, verser au centre les jaunes d'oeufs battus en omelette, puis incorporer tout en pétrissant : le sel, le sucre puis la levure. Pétrir la pâte à la main en la battant longuement et incorporer progressivement le beurre ramolli, continuer de travailler la pâte jusqu'à ce qu'elle soit parfaitement lisse. Verser alors dans un moule à cône (le moule dit à ""gâteau battu"") beurré ou à défaut dans un moule à brioche.  Couvrir le moule avec un linge humide et laisser la pâte lever dans un endroit tiède à l'abri des courants d'air pendant environ 3 heures Faire cuire à 170°C (thermostat 5-6) pendant 30 minutes dans un four préalablement chauffé.  Attention, il ne faut pas que le pâte retombe, donc enfourner sans attendre. Démouler le gâteau sur une grille.";7
dessert;flan aux pommes;['4 pomme  ', '50 g de beurre  ', '80 g de farine  ', '50 g de sucre  ', '2 sachet de sucre vanillé  ', '4 oeuf  ', '25 cl de lait  ']; Eplucher les pommes, les couper en quartiers et les faire dorer dans le beurre pendant 5 à 10 min dans une casserole. Ensuite verser la farine tamisée dans un saladier avec les 4 oeufs et le sucre. Delayer avec le lait. Dans un moule beurré, verser la préparation et ensuite les pommes légerement dorées. Mettre au four pendant 40 min environ. Le flan doit être doré sur le dessus.;4
dessert;Gâteau aux prunes;['80 g de farine  ', '60 g de maïzena  ', '80 g de sucre (si les fruits sont très acides, ajouter 20 g de sucre) ', '1 sachet de sucre vanillé  ', '2 oeuf  ', '120 g de margarine  ', '1 cuillère à café de levure chimique  ', '1 pincée de sel  ', '500 g de prune  ', 'Quetsche (de préférence fermes) ']; Beurrer et fariner un moule à manqué.  Mélanger les œufs entiers avec les sucres jusqu'à obtenir une consistance mousseuse blanche. Ajouter le beurre ramolli, la farine, la maizena, la levure et le sel. Verser la pâte dans le moule. Veiller à ce que tout le fond du moule soit recouvert avec la pâte. Laver les prunes, les couper en deux et retirer le noyau. Disposer les moitiés de prunes (face dénoyautée visible) sur la pâte en enfonçant un peu chaque moitié. Laisser cuire 40 min à 150°C (thermostat 5). Le gâteau doit être légèrement doré. Démouler à la sortie du four et saupoudrer de sucre glace avant de servir.;6
dessert;Galette des rois au chocolat;"['2 rouleau de pâte feuilletée  ', '50 g de chocolat noir (60 à 70% de cacao) ', '50 g de chocolat  ', '50 g de crème liquide  ', '50 g de beurre mou ', '50 g de sucre en poudre  ', ""50 g de poudre d'amande  "", '2 oeuf  ', '1 pincée de sel  ', '1 fève + 1 couronne ']";" Porter les 50 g de crème à ébullition, et couper le chocolat en morceaux.  Dès que la crème commence à bouillir, la verser sur le chocolat, en remuant avec une spatule en bois; la ganache doit être lisse et brillante.  La réserver hors du feu, à température ambiante. Mélanger énergiquement le beurre mou et le sucre, au fouet; incorporer 1 oeuf et la poudre d'amande. Puis, incorporer la ganache et réserver à température ambiante. Détailler dans les 2 rouleaux de pâte, 1 cercle de 20 cm environ. Conserver 1 cercle au frigo. Disposer le 2ème sur une plaque allant au four (garnie d'une feuille de papier sulfurisé) et humidifier le pourtour avec un peu d'eau (sur une largeur de 2 cm environ). Garnir cette pâte de crème d'amandes au chocolat, en laissant le pourtour humidifié libre.  Parsemer des pépites de chocolat, déposer la fève et recouvrir de la seconde pâte; souder en pressant les bords. Battre 1 oeuf avec une pincée de sel. Badigeonner le dessus de la galette en évitant de faire couler sur les bords soudés et la plaque. Placer 1 h au frigo. Préchauffer le four à 200°C (thermostat 6-7).  Sortir la galette et la badigeonner une seconde fois, avec les mêmes précautions que précédement. Décorer avec le côté non tranchant d'un couteau, en prenant soin de ne pas percer la pâte ! Enfourner la galette pendant 10 min à 200°C, puis 30 min à 180°C (th 6). Sortir du four et laisser refroidir à température ambiante.  Déguster froid ou tiède.";15
dessert;Amour de petit train d'anniversaire;"['125 g de sucre glace  ', '80 g de chocolat pâtissier  ', '20 g de beurre  ', '3 cuillère à soupe de lait  ', '2 gâteaux en forme de cake de taille identique et pas trop bombés pour que les ""wagons"" soient jolis, Il est important de choisir des quatre quarts bretons pur beurre et non des barres pâtissières qui sont beaucoup moins savoureuses) ', '12 palets bretons  ', '1 cigarette russe  ', ""1 biscuit rond type Pim's "", '2 petit beurre carrés ', ""1 paquet de biscuit type paille d'or "", '1 paquet de bonbon Dragibus ® ']";" N'oubliez pas d'ajouter à la liste des ingrédients : - Beaucoup d'amour !!! Pour le glaçage : faire fondre le chocolat avec le beurre et rajouter le sucre glace et le lait préalablement mélangés. Remuer le tout pour avoir un nappage bien lisse.  Pour l'assemblage du train : couper les cakes en 4 morceaux de manière à obtenir une locomotive et 2 wagons de taille identique et un petit morceau qu'il faut poser sur la locomotive de façon à avoir une cabine (voir photo pour plus de clarté ;-)). Napper les wagons de glaçage au chocolat et les poser sur un plat en les espaçant. Pendant que le nappage chocolat n'est pas encore sec, coller de chaque côté des wagons 2 palets bretons pour faire les roues, et 1 petit beurre de chaque côté de la cabine de la locomotive pour avoir les fenêtres. Planter la cigarette russe sur le devant de la locomotive et la recouvrir du biscuit rond pour faire la cheminée. Entre les wagons, poser les gaufrettes paille d'or pour réaliser les rails du train. Parsemer les mini m&ms; pour faire les graviers entre les rails. Décorer le train avec les dragibus ® ou autres bonbons. Admirer... Et déguster!";11
dessert;Flan antillais à la noix de coco;['1 boîte de lait concentré sucré  ', 'boîte de lait entier ou demi-écrémé ', '3 oeuf  ', '70 g de noix de coco rapée  ', '2 caramel liquide ', '1 moules à cake en verre '];" Préchauffez le four th.6 (180°c) ; Séparez les blancs des jaunes d'oeufs. Mélangez le lait concentré sucré avec le lait et ajoutez-y les jaunes d'oeufs ; Incorporez la noix de coco râpée. Montez les blancs en neige et mélangez délicatement à l'appareil. Mettez sur les parois du moule à cake le caramel liquide et versez la préparation ; Enfournez pendant 45 mn, au bain marie.";7
dessert;Beignets de fleurs de sureau;['500 g de farine  ', '2 oeuf  ', '2 verre de lait  ', '1 pincée de sel  ', '2 cuillère à soupe de sucre  ', 'Fleur de sureau en grappe ']; Dans un saladier, mélangez la farine, les oeufs, le sel, le sucre et le lait. Laissez reposer la pâte au moins une demi-heure. Lavez légèrement les fleurs de sureau, égouttez. Trempez les grappes dans la pâte à beignets, puis faites-les frire dans de l'huile (préalablement chauffée dans une grande casserole). Quand les beignets sont bien dorés, les retirer avec un écumoire. Sucrez légèrement et servez frais.;5
dessert;Bûche de Noël façon grand-mère;"['3 oeuf  ', ""1 blanc d'oeuf  "", '100 g de farine  ', '100 g de sucre  ', '1/2 sachet de levure  ', '2 oeuf  ', ""1 jaune d'oeuf  "", '200 g de beurre ramolli (sorti du réfrigérateur la veille) ', '100 g de sucre glace  ', ""125 g de chocolat pâtissier ou 2 cuillères à soupe d'extrait de café ""]";" Séparer les blancs des jaunes. Mélanger les 3 jaunes avec le sucre, puis la farine et la levure (batteur électrique). Ajouter les 4 blancs d'oeufs battus en neige. Verser sur la plaque du four recouverte de papier cuisson. Cuire 10 min dans un four préchauffé à 200°C (thermostat 6-7). Renverser sur un torchon humide et laisser refroidir. Crème au beurre.Travailler le beurre ramolli au batteur électrique, façon mayonnaise ; il doit rester assez ferme. Mélanger au batteur électrique les 2 oeufs entiers et le jaune, avec le sucre glace et le chocolat fondu refroidi (fondu au bain-marie ou au micro-ondes avec 1 cuillère à soupe d'eau) ou l'extrait de café. Incorporer ce dernier mélange au beurre et travailler le tout au batteur électrique. Etaler une partie de la crème sur la génoise, puis rouler. Etaler le reste de la crème sur le dessus et les bords, façon bûche en bois.  Laisser reposer 24 h au réfrigérateur.";11
